Polar Angle 	 Azimuth Angle 	 Intensity 
90.0	45.0	3499.3244
89.0	45.0	3487.5391
88.0	45.0	3469.5598
87.00000000000001	45.0	3445.6627
86.0	45.0	3416.2199
85.0	45.0	3381.6941
84.0	45.0	3342.633
83.0	45.0	3299.663
82.0	45.0	3253.4824
81.0	45.0	3204.8545
80.0	45.0	3154.6003
79.0	45.0	3103.5911
78.00000000000001	45.0	3052.74
77.0	45.0	3002.9942
76.0	45.0	2955.326
75.0	45.0	2910.7237
74.0	45.0	2870.1817
73.0	45.0	2834.6903
72.0	45.0	2805.2243
71.0	45.0	2782.7314
70.0	45.0	2768.1189
69.00000000000001	45.0	2762.2408
68.0	45.0	2765.883
67.0	45.0	2779.7482
66.0	45.0	2804.4405
65.0	45.0	2840.4496
64.0	45.0	2888.1342
63.0	45.0	2947.7068
62.0	45.0	3019.2185
61.0	45.0	3102.5448
60.00000000000001	45.0	3197.3733
59.00000000000001	45.0	3303.1934
58.00000000000001	45.0	3419.2887
57.00000000000001	45.0	3544.7322
55.99999999999999	45.0	3678.3855
55.00000000000001	45.0	3818.9019
54.0	45.0	3964.7342
53.00000000000001	45.0	4114.1467
52.0	45.0	4265.2327
51.00000000000001	45.0	4415.9368
50.00000000000001	45.0	4564.0819
49.00000000000001	45.0	4707.401
48.0	45.0	4843.5732
47.0	45.0	4970.2635
46.00000000000001	45.0	5085.1654
45.0	45.0	5186.0456
44.0	45.0	5270.7904
43.0	45.0	5337.4509
42.0	45.0	5384.2887
41.0	45.0	5409.8181
40.00000000000001	45.0	5412.8453
39.0	45.0	5392.5026
37.99999999999999	45.0	5348.2772
37.0	45.0	5280.0328
36.0	45.0	5188.0233
35.0	45.0	5072.8991
34.0	45.0	4935.703
33.0	45.0	4777.858
31.99999999999999	45.0	4601.146
31.0	45.0	4407.6767
30.000000000000004	45.0	4199.849
29.00000000000001	45.0	3980.3044
28.000000000000007	45.0	3751.8739
27.00000000000001	45.0	3517.5193
25.999999999999996	45.0	3280.2711
25.000000000000004	45.0	3043.1637
24.000000000000004	45.0	2809.1699
22.999999999999993	45.0	2581.1371
21.999999999999996	45.0	2361.7254
21.0	45.0	2153.3513
20.00000000000001	45.0	1958.137
19.000000000000014	45.0	1777.8676
18.00000000000001	45.0	1613.9569
17.000000000000007	45.0	1467.4239
15.999999999999995	45.0	1338.8789
14.999999999999996	45.0	1228.5215
14.0	45.0	1136.1496
12.999999999999996	45.0	1061.1792
12.000000000000018	45.0	1002.6748
10.999999999999993	45.0	959.3892
10.000000000000012	45.0	929.8118
8.999999999999984	45.0	912.2238
7.999999999999981	45.0	904.7587
7.000000000000025	45.0	905.4661
6.000000000000026	45.0	912.3776
4.999999999999992	45.0	923.5714
4.000000000000042	45.0	937.2358
3.0000000000000444	45.0	951.7271
1.9999999999999472	45.0	965.6225
0.9999999999999002	45.0	977.7644
0.0	45.0	987.2972
0.9999999999999002	225.0	993.6923
1.9999999999999472	225.0	996.7636
3.0000000000000444	225.0	996.6713
4.000000000000042	225.0	993.9143
4.999999999999992	225.0	989.312
6.000000000000026	225.0	983.9749
6.9999999999999725	225.0	979.2668
7.999999999999981	225.0	976.7574
8.999999999999984	225.0	978.1694
10.000000000000012	225.0	985.3191
10.999999999999993	225.0	1000.0549
11.999999999999988	225.0	1024.1933
12.999999999999996	225.0	1059.456
14.0	225.0	1107.4091
14.999999999999996	225.0	1169.4066
15.999999999999995	225.0	1246.5399
16.99999999999999	225.0	1339.5939
17.999999999999986	225.0	1449.013
18.999999999999996	225.0	1574.875
19.999999999999993	225.0	1716.8772
21.0	225.0	1874.331
21.999999999999996	225.0	2046.1688
23.00000000000001	225.0	2230.9608
24.000000000000004	225.0	2426.9411
24.99999999999999	225.0	2632.0435
26.000000000000007	225.0	2843.9449
26.999999999999996	225.0	3060.1156
28.000000000000007	225.0	3277.8741
28.999999999999996	225.0	3494.4465
29.999999999999993	225.0	3707.0271
31.0	225.0	3912.8395
31.99999999999999	225.0	4109.1968
33.0	225.0	4293.5584
34.0	225.0	4463.5828
35.000000000000014	225.0	4617.1754
36.0	225.0	4752.5286
37.000000000000014	225.0	4868.1556
37.99999999999999	225.0	4962.9157
38.99999999999999	225.0	5036.0311
40.00000000000001	225.0	5087.0951
40.999999999999986	225.0	5116.0724
