Polar Angle 	 Azimuth Angle 	 Intensity 
90.0	0.0	1.5096325639051793
89.29291116952395	0.7071426817872533	1.5066686309016886
88.58593006627854	1.4145007934175506	1.5100376985761768
87.87916453235917	2.122289895867879	1.5195432463792797
87.1727226397129	2.8307258121018455	1.5348456464897882
86.4667128053692	3.540024757356371	1.5554792963753616
85.76124390703504	4.250403468570711	1.5808677357578647
85.05642539917308	4.962079332655645	1.6103407791740803
84.3523674296794	5.675270513286652	1.643158703120247
83.64918095727445	6.390196075887154	1.678534417601218
82.94697786971682	7.107076110446535	1.7156596688703767
82.24587110294536	7.826131851792348	1.753726203181107
81.54597476125012	8.547585796906942	1.791951969526706
80.84740423856572	9.271661818845425	1.8296012755941702
80.15027634097487	9.998585276774412	1.8660039359202814
79.45470941050044	10.728583121609057	1.900573412250014
78.76082345025607	11.461883996679509	1.9328199149064902
78.0687402510143	12.198718332806749	1.962359472970183
77.37858351923944	12.939318437111838	1.9889250200534945
76.69047900661849	13.683918574821595	2.012363370907689
76.00455464110858	14.432755043267381	2.0326412682090287
75.32094065950206	15.186066237202516	2.0498393357726368
74.63976974149092	15.944092704486447	2.0641420005756093
73.96117714519126	16.707077191101824	2.0758374927570142
73.28530084406378	17.47526467438212	2.085295674068732
72.61228166514054	18.2489023832344	2.092966022280078
71.94226342843773	19.028239804042187	2.0993534440332655
71.27539308740191	19.813528670829413	2.105009204664204
70.61182087020094	20.605022938156644	2.1105137956417854
69.95170042163069	21.402978735106455	2.1164598020071703
69.29518894536457	22.207654298596484	2.1234408165992074
68.64244734622547	23.019309884136224	2.1320322918983434
67.99364037210603	23.838207652018653	2.142778438656665
67.34893675510656	24.664611526811417	2.1561841635163845
66.70850935139694	25.498787027884514	2.1726989442468176
66.07253527924108	26.34100106858589	2.1927097751605595
65.44119605454999	27.191521721553002	2.2165310891365926
64.81467772324949	28.05061794753063	2.2443987108341545
64.19317098966519	28.918559284955432	2.27646582550198
63.57687134003648	29.79561549746857	2.312794916596791
62.965979160175145	30.68205617643342	2.353358773580982
62.36069984618289	31.5781502954692	2.398037468529558
61.761243907035045	32.484165713968785	2.4466163405347494
61.16782705772538	33.400368626554155	2.4987920424921546
60.58067030155157	34.32702295544232	2.554169517707666
59.99999999999999	35.264389682754654	2.612271070076675
59.42604792856702	36.212726119908915	2.67253636408407
58.8590513167294	37.17228511139536	2.7343345183765075
58.29925287015328	38.143314170462425	2.7969671291554774
57.74690077310915	39.12605454453247	2.8596813715472598
57.20224866894282	40.12074020854298	2.9216800775798184
56.66555561634145	41.12759678487194	2.9821338297550657
56.13708601903233	42.14684038906587	3.0401960780142017
55.61710952646371	43.178676401255004	3.0950172489053585
55.10590090294487	44.223298163918535	3.1457628859420037
54.60373986267208	45.28088560756104	3.1916277587705895
54.11091086804023	46.3516038068849	3.2318570269220164
53.62770288864506	47.435601471194154	3.265762364574666
53.154409118419395	48.53300937404573	3.2927390931151095
52.691326648427214	49.643938728569864	3.3122843214965108
52.23875609296496	50.76847951640774	3.324014078799343
51.79700116679687	51.90669877984987	3.3276713766128996
51.36636821158484	53.05863888848747	3.3231473727867615
50.94716566986906	54.22431579349069	3.3104813714308032
50.539703505316	55.40371728447302	3.289870900892078
50.14429256838126	56.59680126575802	3.2616727215525083
49.76124390703504	57.80349407069134	3.2264028258288873
49.390868022772075	59.02368883439022	3.184726360195987
49.03347407277117	60.25724394694163	3.1374515784004235
48.68936901978189	61.503981610489745	3.0855147244953227
48.35885673209022	62.76368652482927	3.0299588690888495
48.04223703674405	64.03610472697835	2.9719147611881165
47.73980473009234	65.32094261067617	2.9125746254592673
47.45184855059514	66.61786615176922	2.853165959487563
47.178650119779434	67.92650036495783	2.794919284251332
46.920482858129056	69.2464290163152	2.7390409335843633
46.677610883583455	70.57719461432482	2.6866787890544837
46.450287901158305	71.91829869987819	2.6388980928190184
46.23875609296496	73.2692024527246	2.5966461747056715
46.043245018569806	74.62932762827676	2.5607333040564373
45.86397053617525	75.99805783448308	2.531807494785375
45.701133755495384	77.37474015373697	2.5103383806155803
45.554920033420714	78.7586871095844	2.496603105911542
45.42549802359849	80.14917897242118	2.4906822944883835
45.31301879088406	81.5454663925662	2.492456018421109
45.21761500123496	82.94677334320139	2.5016078292353554
45.1394001970194	84.35230034984485	2.517639874872735
45.07846816689916	85.76122797743554	2.5398819698700295
45.03489241843145	87.17272054092642	2.5675188058967993
45.00872576033472	88.58593000067151	2.599614138899918
45.0	90.0	2.6351400152365576
45.00872576033472	91.41406999932849	2.6730059978071665
45.03489241843145	92.82727945907358	2.7120994779630365
45.07846816689916	94.23877202256445	2.7513159094369706
45.1394001970194	95.64769965015516	2.7895910578693335
45.21761500123496	97.05322665679864	2.8259382893225475
45.31301879088406	98.45453360743382	2.859475780818694
45.42549802359848	99.85082102757882	2.889450707484056
45.554920033420714	101.2413128904156	2.9152593985028923
45.701133755495384	102.62525984626303	2.936466485273534
45.86397053617525	104.00194216551692	2.9528099403968295
46.043245018569806	105.37067237172324	2.9642101478553426
46.238756092964955	106.73079754727539	2.9707568016434003
46.450287901158305	108.08170130012182	2.9727109213624647
46.677610883583455	109.42280538567519	2.970479657278912
46.920482858129056	110.7535709836848	2.9646041967517607
47.178650119779434	112.07349963504215	2.9557285225043133
47.45184855059512	113.38213384823077	2.944572202086549
47.73980473009234	114.67905738932384	2.931905192932902
48.04223703674405	115.96389527302166	2.918506522657005
48.3588567320902	117.23631347517073	2.905141109704848
48.68936901978189	118.49601838951025	2.892522474840275
49.03347407277117	119.74275605305839	2.881286538405076
