Polar Angle 	 Azimuth Angle 	 Intensity 
90.0	45.0	23020.4325
89.0	45.0	22943.0196
88.0	45.0	22874.1077
87.00000000000001	45.0	22813.9175
86.0	45.0	22761.4106
85.0	45.0	22714.3892
84.0	45.0	22669.6608
83.0	45.0	22623.2621
82.0	45.0	22570.7293
81.0	45.0	22507.4066
80.0	45.0	22428.7758
79.0	45.0	22330.7943
78.00000000000001	45.0	22210.2255
77.0	45.0	22064.9469
76.0	45.0	21894.2205
75.0	45.0	21698.9146
74.0	45.0	21481.6624
73.0	45.0	21246.9523
72.0	45.0	21001.1402
71.0	45.0	20752.3831
70.0	45.0	20510.4916
69.00000000000001	45.0	20286.7067
68.0	45.0	20093.4038
67.0	45.0	19943.736
66.0	45.0	19851.225
65.0	45.0	19829.3159
64.0	45.0	19890.9088
63.0	45.0	20047.8848
62.0	45.0	20310.6422
61.0	45.0	20687.6608
60.00000000000001	45.0	21185.1088
59.00000000000001	45.0	21806.5075
58.00000000000001	45.0	22552.4668
57.00000000000001	45.0	23420.5018
55.99999999999999	45.0	24404.9374
55.00000000000001	45.0	25496.9073
54.0	45.0	26684.4479
53.00000000000001	45.0	27952.6857
52.0	45.0	29284.1142
51.00000000000001	45.0	30658.9521
50.00000000000001	45.0	32055.5727
49.00000000000001	45.0	33450.9918
48.0	45.0	34821.4003
47.0	45.0	36142.7246
46.00000000000001	45.0	37391.1993
45.0	45.0	38543.9344
44.0	45.0	39579.4605
43.0	45.0	40478.2377
42.0	45.0	41223.1113
41.0	45.0	41799.7042
40.00000000000001	45.0	42196.7343
39.0	45.0	42406.2494
37.99999999999999	45.0	42423.7743
37.0	45.0	42248.3678
36.0	45.0	41882.5899
35.0	45.0	41332.3823
34.0	45.0	40606.8678
33.0	45.0	39718.0758
31.99999999999999	45.0	38680.605
31.0	45.0	37511.2331
30.000000000000004	45.0	36228.4866
29.00000000000001	45.0	34852.1842
28.000000000000007	45.0	33402.9662
27.00000000000001	45.0	31901.8241
25.999999999999996	45.0	30369.6423
25.000000000000004	45.0	28826.7636
24.000000000000004	45.0	27292.5894
22.999999999999993	45.0	25785.2236
21.999999999999996	45.0	24321.1661
21.0	45.0	22915.063
20.00000000000001	45.0	21579.516
19.000000000000014	45.0	20324.9531
18.00000000000001	45.0	19159.56
17.000000000000007	45.0	18089.2711
15.999999999999995	45.0	17117.8159
14.999999999999996	45.0	16246.8176
14.0	45.0	15475.9368
12.999999999999996	45.0	14803.0547
12.000000000000018	45.0	14224.4887
10.999999999999993	45.0	13735.2336
10.000000000000012	45.0	13329.2191
8.999999999999984	45.0	12999.5789
7.999999999999981	45.0	12738.9224
7.000000000000025	45.0	12539.6035
6.000000000000026	45.0	12393.9792
4.999999999999992	45.0	12294.654
4.000000000000042	45.0	12234.7046
3.0000000000000444	45.0	12207.8807
1.9999999999999472	45.0	12208.778
0.9999999999999002	45.0	12232.9826
0.0	45.0	12277.1825
0.9999999999999002	225.0	12339.2455
1.9999999999999472	225.0	12418.2633
3.0000000000000444	225.0	12514.561
4.000000000000042	225.0	12629.6711
4.999999999999992	225.0	12766.2744
6.000000000000026	225.0	12928.1082
6.9999999999999725	225.0	13119.8423
7.999999999999981	225.0	13346.9274
8.999999999999984	225.0	13615.4155
10.000000000000012	225.0	13931.7582
10.999999999999993	225.0	14302.5851
11.999999999999988	225.0	14734.4661
12.999999999999996	225.0	15233.6642
14.0	225.0	15805.8825
14.999999999999996	225.0	16456.0112
15.999999999999995	225.0	17187.8827
16.99999999999999	225.0	18004.038
17.999999999999986	225.0	18905.5147
18.999999999999996	225.0	19891.6598
19.999999999999993	225.0	20959.9767
21.0	225.0	22106.0105
21.999999999999996	225.0	23323.2781
23.00000000000001	225.0	24603.2474
24.000000000000004	225.0	25935.3697
24.99999999999999	225.0	27307.1678
26.000000000000007	225.0	28704.3798
26.999999999999996	225.0	30111.16
28.000000000000007	225.0	31510.3331
28.999999999999996	225.0	32883.699
29.999999999999993	225.0	34212.3812
31.0	225.0	35477.2142
31.99999999999999	225.0	36659.1576
33.0	225.0	37739.7298
34.0	225.0	38701.4484
35.000000000000014	225.0	39528.2665
36.0	225.0	40205.9902
37.000000000000014	225.0	40722.6682
37.99999999999999	225.0	41068.9376
38.99999999999999	225.0	41238.3169
40.00000000000001	225.0	41227.4354
40.999999999999986	225.0	41036.1896
42.0	225.0	40667.8197
43.0	225.0	40128.9031
44.00000000000001	225.0	39429.2606
45.0	225.0	38581.7774
46.000000000000014	225.0	37602.1406
47.0	225.0	36508.5003
47.999999999999986	225.0	35321.0619
49.00000000000001	225.0	34061.6193
49.99999999999999	225.0	32753.044
51.00000000000001	225.0	31418.7421
51.99999999999999	225.0	30082.0958
53.000000000000014	225.0	28765.9056
53.99999999999999	225.0	27491.8501
55.000000000000014	225.0	26279.9783
55.99999999999999	225.0	25148.2507
56.999999999999986	225.0	24112.1429
58.00000000000001	225.0	23184.3224
58.99999999999999	225.0	22374.41
60.00000000000001	225.0	21688.8305
61.0	225.0	21130.7584
62.000000000000014	225.0	20700.1577
63.0	225.0	20393.9148
64.00000000000001	225.0	20206.0585
65.0	225.0	20128.0578
65.99999999999999	225.0	20149.1885
67.0	225.0	20256.9536
68.0	225.0	20437.5436
69.00000000000001	225.0	20676.3203
70.0	225.0	20958.3074
71.00000000000001	225.0	21268.6708
72.0	225.0	21593.1735
73.00000000000001	225.0	21918.5881
74.0	225.0	22233.056
74.99999999999999	225.0	22526.3805
76.0	225.0	22790.2455
77.0	225.0	23018.3555
78.00000000000001	225.0	23206.492
79.0	225.0	23352.4896
80.00000000000001	225.0	23456.1334
81.0	225.0	23518.9852
82.00000000000001	225.0	23544.1479
83.0	225.0	23535.9795
83.99999999999999	225.0	23499.7697
85.0	225.0	23441.3941
86.0	225.0	23366.9615
87.00000000000001	225.0	23282.4687
88.0	225.0	23193.4792
89.00000000000001	225.0	23104.8375
90.0	225.0	23020.4325
91.00000000000001	225.0	22943.0196
92.0	225.0	22874.1077
92.99999999999999	225.0	22813.9175
94.0	225.0	22761.4106
95.0	225.0	22714.3892
96.00000000000001	225.0	22669.6608
97.0	225.0	22623.2621
98.00000000000001	225.0	22570.7293
